CustomerID,Age,Subscription_Duration_Months,Contract_Type,Monthly_Logins,Last_Purchase_Days_Ago,App_Usage_Time_Min,Monthly_Spend,Discount_Usage_Percentage,Customer_Support_Calls,Satisfaction_Score,Is_Churn
CUST-09680,18,9,Monthly,12,5,18.8,58.99,0.26,0,5,0
CUST-09681,19,8,Monthly,15,2,19.0,289.83,0.08,1,4,0
CUST-09682,37,14,Annual,14,19,23.2,160.36,0.1,2,3,0
CUST-09683,20,37,Annual,7,20,30.7,62.57,0.64,1,5,0
CUST-09684,34,38,Monthly,12,8,44.4,85.86,0.2,0,5,0
CUST-09685,46,44,Monthly,8,33,26.3,56.73,0.08,0,5,0
CUST-09686,69,16,Monthly,12,3,20.2,194.56,0.48,0,5,0
CUST-09687,37,58,Monthly,14,0,28.0,58.56,0.2,3,4,0
CUST-09688,31,54,Monthly,16,1,26.0,334.59,0.33,4,3,0
CUST-09689,32,53,Annual,11,0,19.5,123.38,0.19,1,5,0
CUST-09690,26,33,Monthly,8,3,8.4,105.58,0.38,2,5,0
CUST-09691,62,24,Monthly,7,14,5.6,77.26,0.31,2,4,0
CUST-09692,22,7,Annual,7,45,28.4,181.04,0.2,0,5,0
CUST-09693,26,6,Annual,12,4,20.3,45.49,0.33,0,5,0
CUST-09694,61,22,Monthly,17,4,28.9,77.2,0.02,0,5,0
CUST-09695,33,25,Annual,5,4,17.6,123.06,0.29,2,4,0
CUST-09696,36,11,Annual,8,22,18.5,70.41,0.46,2,4,0
CUST-09697,35,11,Annual,15,23,16.8,36.59,0.63,2,4,0
CUST-09698,37,20,Monthly,21,17,17.8,479.69,0.51,0,5,0
CUST-09699,62,35,Monthly,11,6,15.1,90.69,0.46,3,4,0
CUST-09700,59,34,Monthly,13,2,26.4,119.3,0.3,0,5,0
CUST-09701,49,17,Annual,7,24,6.8,208.34,0.65,0,5,0
CUST-09702,45,14,Annual,16,16,10.3,84.86,0.13,2,4,0
CUST-09703,31,20,Annual,18,16,30.1,132.77,0.12,2,5,0
CUST-09704,39,25,Annual,11,1,26.8,85.58,0.53,2,4,0
CUST-09705,59,17,Annual,22,18,20.5,81.16,0.57,5,3,1
CUST-09706,25,7,Annual,11,4,29.2,64.63,0.2,0,5,0
CUST-09707,64,60,Monthly,16,12,27.5,220.73,0.2,1,5,0
CUST-09708,58,32,Monthly,14,64,26.2,93.73,0.22,1,5,0
CUST-09709,57,28,Monthly,10,11,13.4,175.94,0.07,2,5,0
CUST-09710,24,4,Annual,12,0,9.8,94.18,0.2,1,5,0
CUST-09711,41,2,Monthly,12,9,33.5,54.2,0.3,1,4,0
CUST-09712,18,29,Monthly,13,11,18.0,87.96,0.36,0,5,0
CUST-09713,49,24,Monthly,13,17,13.1,105.2,0.61,0,5,0
CUST-09714,64,22,Monthly,15,15,20.3,23.34,0.18,1,4,0
CUST-09715,51,43,Annual,14,8,21.6,55.94,0.39,2,4,0
CUST-09716,48,19,Monthly,9,5,13.6,57.96,0.24,1,5,0
CUST-09717,35,17,Annual,15,6,21.0,86.83,0.05,4,4,0
CUST-09718,43,1,Monthly,16,3,23.6,120.37,0.02,3,4,1
CUST-09719,63,17,Annual,20,5,14.0,74.62,0.23,2,4,0
CUST-09720,48,60,Annual,4,13,30.4,88.73,0.41,0,5,0
CUST-09721,61,47,Annual,13,1,26.1,290.14,0.29,2,4,0
CUST-09722,69,52,Monthly,11,50,40.5,29.52,0.11,3,4,1
CUST-09723,48,24,Monthly,9,4,19.8,41.75,0.21,0,5,0
CUST-09724,54,45,Monthly,13,21,8.9,361.32,0.15,1,5,0
CUST-09725,38,49,Annual,10,32,13.9,384.69,0.47,4,3,1
CUST-09726,59,18,Monthly,8,3,2.4,74.86,0.65,2,4,0
CUST-09727,24,1,Annual,9,1,27.9,58.89,0.14,1,5,0
CUST-09728,52,16,Annual,11,21,25.4,47.53,0.22,1,5,0
CUST-09729,54,55,Annual,14,6,18.4,39.31,0.11,1,5,0
CUST-09730,69,8,Monthly,15,7,12.5,264.72,0.16,2,5,0
CUST-09731,29,44,Monthly,13,6,24.6,41.05,0.3,0,5,0
CUST-09732,60,11,Annual,9,3,2.0,82.86,0.2,1,4,0
CUST-09733,69,5,Annual,11,26,19.5,51.86,0.48,2,4,0
CUST-09734,42,4,Monthly,13,19,18.0,71.03,0.07,0,5,0
CUST-09735,47,57,Monthly,10,1,15.5,34.31,0.47,4,3,0
CUST-09736,31,48,Monthly,13,33,30.2,24.68,0.14,3,5,0
CUST-09737,18,21,Monthly,12,12,26.1,132.68,0.65,3,4,1
CUST-09738,68,17,Monthly,13,25,7.6,104.23,0.26,1,4,0
CUST-09739,65,57,Annual,12,0,35.9,203.6,0.21,0,5,0
CUST-09740,60,59,Monthly,11,10,19.5,125.05,0.14,0,4,0
CUST-09741,20,34,Annual,10,5,8.6,214.32,0.1,1,4,0
CUST-09742,55,42,Monthly,8,2,27.2,105.98,0.4,0,5,0
CUST-09743,51,26,Annual,14,0,20.0,45.72,0.24,2,4,0
CUST-09744,52,46,Annual,18,0,38.6,57.97,0.55,1,5,0
CUST-09745,24,39,Annual,19,13,9.4,108.45,0.08,1,5,0
CUST-09746,28,52,Monthly,18,16,22.7,247.47,0.07,1,5,0
CUST-09747,53,12,Monthly,16,5,37.8,66.1,0.29,1,5,0
CUST-09748,33,25,Monthly,15,25,17.5,88.53,0.55,2,4,1
CUST-09749,43,9,Annual,13,4,21.0,72.3,0.25,1,4,0
CUST-09750,49,5,Monthly,6,5,11.9,43.28,0.48,0,5,0
CUST-09751,59,56,Monthly,7,5,2.6,200.17,0.11,2,4,0
CUST-09752,69,23,Annual,15,2,20.7,87.42,0.25,1,5,0
CUST-09753,66,57,Monthly,12,3,30.0,70.21,0.47,1,5,0
CUST-09754,61,54,Monthly,20,55,20.0,48.45,0.26,2,4,0
CUST-09755,62,32,Annual,11,4,12.7,308.7,0.57,0,5,0
CUST-09756,40,29,Annual,14,27,22.5,22.26,0.43,0,5,0
CUST-09757,18,36,Monthly,11,14,13.8,93.62,0.48,3,4,0
CUST-09758,31,31,Monthly,12,6,20.3,46.66,0.3,0,5,0
CUST-09759,31,36,Annual,15,0,1.0,62.56,0.09,1,5,0
CUST-09760,35,8,Monthly,11,7,17.7,21.83,0.57,1,5,0
CUST-09761,67,59,Annual,8,6,24.5,110.91,0.16,3,4,0
CUST-09762,18,15,Monthly,13,5,21.6,319.13,0.29,2,4,0
CUST-09763,42,2,Annual,13,1,25.9,46.91,0.24,0,5,0
CUST-09764,22,35,Monthly,6,11,36.4,49.49,0.27,1,5,0
CUST-09765,24,8,Annual,19,0,10.4,181.65,0.07,1,5,0
CUST-09766,61,5,Annual,10,1,38.7,339.25,0.34,0,5,0
CUST-09767,58,53,Annual,10,7,30.2,123.33,0.39,0,4,0
CUST-09768,63,29,Monthly,11,5,35.6,158.7,0.38,0,5,0
CUST-09769,36,23,Monthly,8,5,23.3,12.34,0.35,2,4,0
CUST-09770,64,18,Monthly,9,2,1.9,66.8,0.38,1,4,0
CUST-09771,39,47,Annual,15,32,22.3,67.76,0.33,2,3,0
CUST-09772,23,47,Annual,12,5,13.1,61.92,0.31,2,5,0
CUST-09773,35,59,Monthly,22,15,32.3,68.35,0.17,1,5,0
CUST-09774,24,58,Monthly,13,4,21.6,23.16,0.39,0,5,0
CUST-09775,28,15,Annual,10,4,1.0,37.19,0.16,0,4,0
CUST-09776,34,19,Monthly,13,6,14.0,77.86,0.35,3,4,0
CUST-09777,59,7,Annual,17,22,18.6,89.82,0.51,0,5,0
CUST-09778,61,39,Monthly,11,1,11.9,72.95,0.19,1,5,0
CUST-09779,57,26,Monthly,10,4,13.0,62.45,0.21,0,4,0
CUST-09780,49,1,Annual,13,30,13.4,149.5,0.16,2,4,0
CUST-09781,62,26,Monthly,11,5,26.3,60.59,0.07,0,5,0
CUST-09782,36,9,Monthly,19,1,15.6,141.6,0.23,2,4,0
CUST-09783,69,7,Monthly,8,14,14.1,12.5,0.45,1,5,0
CUST-09784,24,54,Annual,12,39,22.3,106.46,0.69,3,4,0
CUST-09785,46,34,Annual,10,39,20.6,137.14,0.17,0,5,0
CUST-09786,69,11,Monthly,16,0,37.5,125.94,0.45,3,4,0
CUST-09787,50,20,Monthly,15,1,5.5,148.71,0.38,1,5,0
CUST-09788,21,13,Annual,8,13,43.3,38.49,0.32,3,4,0
CUST-09789,57,28,Annual,15,6,24.3,128.88,0.6,2,5,0
CUST-09790,40,25,Monthly,15,0,32.6,211.29,0.37,3,3,1
CUST-09791,62,34,Monthly,10,5,30.9,114.97,0.17,3,4,0
CUST-09792,63,44,Annual,13,9,24.6,62.38,0.09,1,5,0
CUST-09793,55,7,Monthly,13,6,8.7,150.06,0.1,0,5,0
CUST-09794,19,35,Annual,12,23,13.2,67.96,0.18,0,5,0
CUST-09795,52,49,Monthly,14,16,15.6,25.35,0.3,1,4,0
CUST-09796,55,14,Monthly,11,8,13.9,26.32,0.31,1,4,0
CUST-09797,50,44,Monthly,12,23,23.3,699.57,0.29,3,4,0
CUST-09798,66,15,Annual,11,4,17.5,105.41,0.21,1,5,0
CUST-09799,65,45,Annual,11,0,17.2,10.0,0.36,4,3,0
CUST-09800,64,27,Monthly,14,1,13.7,52.45,0.39,3,4,0
CUST-09801,63,56,Annual,10,4,29.0,75.34,0.49,0,4,0
CUST-09802,60,16,Annual,12,25,25.9,93.59,0.22,2,5,0
CUST-09803,37,46,Monthly,12,13,9.8,93.42,0.26,1,5,0
CUST-09804,21,41,Annual,12,15,15.0,50.28,0.25,1,5,0
CUST-09805,37,9,Monthly,13,21,30.2,42.75,0.22,0,5,0
CUST-09806,40,22,Monthly,11,19,14.9,57.66,0.59,4,4,0
CUST-09807,62,11,Monthly,13,20,26.1,41.64,0.3,0,5,0
CUST-09808,39,52,Monthly,5,28,22.8,65.74,0.1,4,4,0
CUST-09809,23,19,Monthly,11,6,24.1,228.75,0.51,0,5,0
CUST-09810,68,2,Monthly,17,0,9.7,155.97,0.1,1,5,0
CUST-09811,29,40,Annual,7,9,24.0,131.73,0.22,4,3,0
CUST-09812,62,18,Monthly,10,10,11.2,112.86,0.16,3,4,0
CUST-09813,41,33,Monthly,5,32,21.2,62.82,0.7,3,3,1
CUST-09814,62,11,Monthly,14,0,8.2,85.99,0.27,1,4,0
CUST-09815,29,6,Monthly,7,11,23.3,104.86,0.5,0,4,0
CUST-09816,30,35,Annual,7,11,24.9,78.31,0.28,0,5,0
CUST-09817,41,13,Annual,16,2,19.3,226.76,0.13,2,4,0
CUST-09818,38,24,Monthly,6,7,15.1,102.63,0.55,1,4,0
CUST-09819,29,50,Annual,13,2,12.8,326.9,0.05,1,5,0
CUST-09820,21,15,Monthly,13,45,17.1,64.53,0.47,2,4,0
CUST-09821,63,24,Monthly,12,5,18.2,83.34,0.32,0,5,0
CUST-09822,64,45,Annual,9,13,38.7,296.45,0.45,1,4,0
CUST-09823,48,17,Monthly,9,30,27.0,141.24,0.15,1,5,0
CUST-09824,51,49,Monthly,13,8,20.9,83.21,0.53,3,4,0
CUST-09825,32,33,Monthly,14,34,11.8,81.55,0.45,0,5,0
CUST-09826,66,13,Monthly,12,3,5.3,62.12,0.52,1,5,0
CUST-09827,59,48,Annual,8,15,18.1,58.07,0.31,1,5,0
CUST-09828,44,26,Annual,11,14,11.6,28.24,0.47,1,3,0
CUST-09829,64,55,Annual,13,0,42.4,993.3,0.35,2,4,0
CUST-09830,43,24,Monthly,15,20,15.3,168.13,0.17,1,5,0
CUST-09831,50,3,Annual,16,53,12.6,102.37,0.32,3,4,0
CUST-09832,52,60,Annual,11,28,30.0,340.57,0.26,0,5,0
CUST-09833,35,26,Monthly,16,0,4.6,83.3,0.18,0,5,0
CUST-09834,46,11,Monthly,9,0,22.6,50.73,0.05,2,5,0
CUST-09835,38,2,Annual,12,8,19.5,91.89,0.2,0,5,0
CUST-09836,65,16,Monthly,14,1,23.5,87.43,0.45,2,3,0
CUST-09837,43,50,Monthly,15,4,5.1,64.41,0.13,1,5,0
CUST-09838,67,26,Annual,13,9,24.9,72.02,0.42,3,5,0
CUST-09839,60,52,Annual,11,42,31.6,34.6,0.17,1,4,0
CUST-09840,67,47,Monthly,8,22,18.8,549.86,0.35,2,4,0
CUST-09841,34,11,Annual,8,2,22.9,73.3,0.34,0,5,0
CUST-09842,64,13,Monthly,16,14,16.6,40.03,0.66,2,3,0
CUST-09843,22,14,Monthly,14,0,27.5,140.46,0.11,0,4,0
CUST-09844,20,25,Monthly,13,9,15.9,92.58,0.49,2,3,1
CUST-09845,57,2,Monthly,9,16,16.0,23.56,0.15,3,3,1
CUST-09846,62,58,Annual,17,4,15.6,46.18,0.39,0,5,0
CUST-09847,56,43,Annual,14,9,11.0,65.66,0.21,3,3,0
CUST-09848,27,7,Monthly,18,29,21.8,18.77,0.15,1,4,0
CUST-09849,22,10,Annual,12,2,21.6,151.77,0.16,0,5,0
CUST-09850,46,51,Monthly,14,17,26.2,26.28,0.21,3,4,0
CUST-09851,45,2,Annual,12,12,17.5,40.24,0.32,1,4,0
CUST-09852,60,15,Annual,17,2,36.3,280.53,0.49,0,5,0
CUST-09853,62,14,Monthly,4,54,24.5,147.83,0.43,0,5,0
CUST-09854,64,5,Annual,7,43,28.2,184.73,0.32,4,3,1
CUST-09855,63,41,Monthly,2,9,21.1,60.36,0.08,3,4,1
CUST-09856,25,42,Monthly,6,6,17.6,44.76,0.25,0,5,0
CUST-09857,47,41,Monthly,12,17,32.9,96.13,0.18,0,5,0
CUST-09858,43,26,Monthly,18,9,25.6,59.21,0.25,1,5,0
CUST-09859,41,12,Monthly,10,7,23.1,184.44,0.29,1,5,0
CUST-09860,18,18,Monthly,10,34,30.6,38.28,0.33,2,3,0
CUST-09861,32,55,Monthly,20,6,9.9,58.11,0.42,0,5,0
CUST-09862,22,40,Monthly,19,3,7.9,155.44,0.29,3,5,0
CUST-09863,51,14,Annual,11,7,6.1,265.85,0.49,4,4,0
CUST-09864,34,7,Monthly,12,2,8.8,74.61,0.45,3,4,0
CUST-09865,47,22,Monthly,9,4,14.4,51.18,0.62,1,5,0
CUST-09866,57,41,Annual,16,2,8.5,35.7,0.17,1,4,0
CUST-09867,64,19,Annual,13,45,30.8,170.34,0.13,0,5,0
CUST-09868,36,30,Annual,7,40,37.6,54.23,0.15,0,5,0
CUST-09869,19,39,Annual,10,16,24.2,242.16,0.5,4,3,1
CUST-09870,32,60,Monthly,14,8,17.2,71.2,0.09,2,5,0
CUST-09871,43,25,Monthly,7,12,21.6,233.62,0.05,2,4,0
CUST-09872,30,43,Monthly,14,11,20.8,234.21,0.45,1,4,0
CUST-09873,20,7,Annual,7,27,23.6,114.02,0.21,1,5,0
CUST-09874,39,16,Annual,12,13,9.1,42.08,0.26,2,4,0
CUST-09875,36,25,Annual,17,4,23.6,49.87,0.24,0,5,0
CUST-09876,48,60,Monthly,18,8,13.7,333.73,0.43,2,5,0
CUST-09877,30,5,Monthly,7,4,33.7,40.39,0.36,1,5,0
CUST-09878,51,36,Monthly,18,31,9.9,35.03,0.17,0,5,0
CUST-09879,51,57,Annual,7,4,8.3,97.09,0.36,1,4,0
CUST-09880,39,28,Monthly,10,33,14.3,120.91,0.4,0,5,0
CUST-09881,51,31,Annual,13,39,19.4,73.63,0.2,1,5,0
CUST-09882,36,17,Monthly,9,2,36.9,87.82,0.19,3,4,1
CUST-09883,47,12,Monthly,9,3,30.1,205.09,0.23,4,4,1
CUST-09884,35,29,Monthly,11,24,22.4,177.45,0.35,2,4,0
CUST-09885,40,16,Monthly,10,18,21.9,241.82,0.11,1,5,0
CUST-09886,33,3,Monthly,7,9,8.0,286.48,0.34,0,5,0
CUST-09887,46,29,Monthly,10,8,29.9,104.33,0.49,0,5,0
CUST-09888,63,15,Monthly,17,2,23.1,492.23,0.34,2,3,0
CUST-09889,62,34,Monthly,11,6,5.0,50.53,0.07,2,4,0
CUST-09890,29,5,Monthly,13,22,25.5,60.79,0.18,1,5,0
CUST-09891,45,22,Annual,10,3,21.0,330.74,0.32,0,5,0
CUST-09892,21,30,Monthly,17,38,20.1,117.43,0.29,0,5,0
CUST-09893,49,50,Monthly,12,21,23.5,187.91,0.41,1,5,0
CUST-09894,19,3,Monthly,15,16,28.1,79.66,0.08,2,5,0
CUST-09895,21,52,Annual,8,54,35.0,103.41,0.23,2,4,0
CUST-09896,40,27,Annual,16,21,29.0,84.31,0.18,4,4,0
CUST-09897,31,7,Annual,9,1,12.8,43.02,0.39,2,5,0
CUST-09898,33,59,Monthly,11,29,15.9,174.18,0.42,0,5,0
CUST-09899,48,6,Monthly,15,2,7.5,105.29,0.27,0,5,0
CUST-09900,25,32,Annual,11,8,22.4,89.17,0.25,1,5,0
CUST-09901,58,56,Monthly,17,6,31.4,162.92,0.37,2,5,0
CUST-09902,61,34,Annual,15,4,26.1,73.09,0.61,1,5,0
CUST-09903,45,34,Monthly,9,4,19.2,78.17,0.19,2,5,0
CUST-09904,49,57,Annual,11,11,8.2,182.62,0.77,1,5,0
CUST-09905,23,14,Annual,10,9,30.8,37.84,0.47,0,5,0
CUST-09906,49,24,Monthly,17,2,28.7,192.27,0.1,3,4,0
CUST-09907,65,57,Annual,12,18,32.7,247.48,0.47,1,5,0
CUST-09908,18,2,Monthly,12,15,20.8,158.34,0.28,2,5,0
CUST-09909,65,42,Monthly,11,12,15.5,165.8,0.2,1,5,0
CUST-09910,34,31,Annual,17,4,16.0,92.87,0.45,0,5,0
CUST-09911,60,34,Monthly,12,10,46.1,14.27,0.19,6,1,1
CUST-09912,55,21,Monthly,12,11,22.7,139.08,0.32,1,5,0
CUST-09913,69,35,Monthly,12,3,20.1,74.34,0.49,3,4,0
CUST-09914,54,39,Annual,15,11,22.2,37.49,0.28,3,4,0
CUST-09915,36,5,Monthly,15,27,29.9,136.08,0.52,2,5,1
CUST-09916,51,34,Monthly,14,63,41.7,63.82,0.29,0,4,0
CUST-09917,69,55,Monthly,9,6,4.5,62.19,0.1,0,4,0
CUST-09918,46,19,Annual,11,12,18.3,127.84,0.15,0,4,0
CUST-09919,51,4,Annual,20,6,34.7,58.53,0.4,1,4,0
CUST-09920,23,12,Annual,18,36,10.5,10.0,0.33,0,5,0
CUST-09921,40,10,Monthly,15,1,10.1,101.42,0.57,1,4,0
CUST-09922,61,58,Monthly,11,10,36.4,75.25,0.61,3,3,1
CUST-09923,37,41,Monthly,13,22,26.2,110.31,0.26,3,3,0
CUST-09924,27,47,Annual,16,0,18.3,292.1,0.19,1,4,0
CUST-09925,60,25,Monthly,20,32,38.2,88.07,0.49,2,4,0
CUST-09926,60,54,Annual,10,18,29.2,133.4,0.34,3,4,1
CUST-09927,46,19,Monthly,9,4,4.5,64.92,0.37,2,5,0
CUST-09928,40,39,Monthly,11,22,7.4,90.25,0.36,4,3,0
CUST-09929,20,32,Monthly,9,5,19.6,258.44,0.16,4,4,0
CUST-09930,26,6,Annual,16,38,22.0,50.8,0.29,2,5,0
CUST-09931,60,40,Monthly,8,22,1.2,244.11,0.35,0,5,0
CUST-09932,23,38,Monthly,11,2,16.2,112.79,0.22,2,5,0
CUST-09933,53,25,Monthly,10,2,31.1,24.84,0.12,3,4,0
CUST-09934,59,13,Monthly,13,0,8.7,266.73,0.32,2,3,0
CUST-09935,29,40,Annual,7,34,1.0,491.68,0.6,0,5,0
CUST-09936,58,49,Monthly,10,34,19.9,360.98,0.09,2,4,1
CUST-09937,63,53,Monthly,21,41,26.1,158.44,0.18,1,5,0
CUST-09938,31,17,Monthly,13,17,1.2,205.04,0.07,1,5,0
CUST-09939,51,12,Monthly,12,24,12.8,60.76,0.51,0,4,0
CUST-09940,35,39,Monthly,11,1,16.1,78.47,0.34,0,5,0
CUST-09941,27,56,Monthly,13,4,9.4,138.75,0.4,0,5,0
CUST-09942,58,7,Annual,11,7,19.4,314.31,0.48,1,4,0
CUST-09943,60,40,Annual,12,8,22.8,167.3,0.23,0,5,0
CUST-09944,53,19,Annual,9,40,27.1,154.63,0.15,3,4,0
CUST-09945,55,25,Monthly,18,1,11.1,67.61,0.03,1,5,0
CUST-09946,19,6,Annual,8,19,36.0,72.24,0.21,2,4,0
CUST-09947,23,20,Monthly,14,42,20.0,62.86,0.47,4,4,1
CUST-09948,42,29,Annual,15,2,20.4,82.59,0.22,1,5,0
CUST-09949,40,25,Annual,11,12,36.4,25.03,0.39,1,5,0
CUST-09950,51,42,Monthly,6,38,20.0,14.92,0.17,1,4,0
CUST-09951,36,7,Monthly,14,14,20.9,113.9,0.63,1,5,0
CUST-09952,19,51,Monthly,12,3,15.7,91.88,0.54,1,5,0
CUST-09953,36,11,Monthly,12,14,17.7,34.96,0.23,2,4,1
CUST-09954,59,32,Monthly,15,21,8.5,42.08,0.22,1,5,0
CUST-09955,44,36,Monthly,10,29,5.9,109.39,0.4,2,4,0
CUST-09956,18,54,Monthly,11,0,19.8,37.47,0.27,2,4,0
CUST-09957,44,3,Annual,13,61,30.4,482.64,0.1,1,5,0
CUST-09958,52,9,Monthly,9,14,38.9,66.4,0.45,0,5,0
CUST-09959,53,29,Monthly,9,11,21.9,105.36,0.1,4,3,1
CUST-09960,40,21,Annual,11,90,17.1,76.26,0.14,2,4,0
CUST-09961,45,39,Annual,16,5,25.4,202.66,0.64,0,4,0
CUST-09962,36,31,Monthly,13,21,19.3,208.89,0.43,2,4,0
CUST-09963,61,5,Monthly,15,8,31.1,185.96,0.48,0,5,0
CUST-09964,56,19,Monthly,13,4,18.5,84.84,0.13,3,3,0
CUST-09965,68,11,Annual,18,14,9.1,101.94,0.1,2,4,0
CUST-09966,36,42,Annual,11,57,34.3,227.98,0.54,0,5,0
CUST-09967,48,29,Monthly,12,0,22.8,95.89,0.29,0,5,0
CUST-09968,66,47,Annual,8,16,18.9,53.54,0.47,2,4,0
CUST-09969,53,53,Monthly,15,5,7.2,37.48,0.38,0,5,0
CUST-09970,52,59,Monthly,17,9,8.3,68.69,0.3,0,5,0
CUST-09971,60,28,Monthly,15,9,12.8,63.44,0.32,0,5,0
CUST-09972,30,12,Monthly,12,6,15.8,28.72,0.05,1,5,0
CUST-09973,67,60,Monthly,12,24,24.8,208.39,0.68,0,5,0
CUST-09974,31,9,Annual,14,17,15.5,63.79,0.19,2,4,0
CUST-09975,38,37,Monthly,5,1,26.3,75.56,0.02,4,4,0
CUST-09976,50,25,Annual,17,1,12.4,245.24,0.06,2,4,0
CUST-09977,58,51,Monthly,18,58,32.4,112.73,0.49,1,5,0
CUST-09978,24,46,Monthly,9,12,21.3,60.83,0.05,3,4,0
CUST-09979,56,26,Monthly,12,9,11.9,66.18,0.24,0,5,0
CUST-09980,53,52,Monthly,11,3,17.4,24.06,0.28,2,3,0
CUST-09981,34,13,Monthly,12,17,12.5,35.97,0.17,1,4,0
CUST-09982,50,54,Monthly,16,7,28.4,127.68,0.42,2,4,0
CUST-09983,31,18,Monthly,12,1,11.7,73.73,0.13,1,4,0
CUST-09984,26,29,Monthly,10,5,21.9,63.68,0.42,0,4,0
CUST-09985,19,45,Monthly,6,3,37.3,157.35,0.17,2,4,0
CUST-09986,38,48,Monthly,13,8,17.2,457.05,0.46,5,4,0
CUST-09987,19,30,Monthly,12,5,13.1,63.67,0.82,2,4,0
CUST-09988,43,12,Monthly,19,33,29.8,41.04,0.21,1,5,0
CUST-09989,33,37,Monthly,12,15,13.8,165.25,0.24,2,4,0
CUST-09990,50,43,Annual,12,7,10.8,174.18,0.27,1,5,0
CUST-09991,54,16,Monthly,16,30,31.8,130.66,0.35,1,5,0
CUST-09992,27,11,Monthly,11,12,22.5,30.66,0.12,2,4,0
CUST-09993,20,22,Monthly,14,19,35.0,261.56,0.18,1,4,0
CUST-09994,20,35,Annual,9,31,44.0,63.52,0.09,3,5,0
CUST-09995,48,13,Annual,9,2,13.6,311.7,0.24,4,3,0
CUST-09996,64,16,Monthly,9,5,29.6,81.18,0.45,4,4,1
CUST-09997,46,14,Monthly,15,11,15.1,122.19,0.31,2,4,1
CUST-09998,19,58,Monthly,14,24,8.6,82.83,0.21,1,5,0
CUST-09999,65,36,Monthly,12,60,34.7,246.53,0.11,0,5,0
CUST-10000,33,7,Monthly,8,10,4.3,48.37,0.05,2,2,0
CUST-10001,45,42,Monthly,13,10,16.0,59.57,0.14,2,4,0
CUST-10002,60,42,Monthly,12,59,30.3,78.07,0.4,2,4,0
CUST-10003,31,43,Monthly,12,21,19.0,97.9,0.33,2,4,0
CUST-10004,55,45,Monthly,10,8,12.5,24.02,0.1,2,4,0
CUST-10005,43,31,Annual,8,13,5.0,92.8,0.11,2,4,0
CUST-10006,35,13,Annual,11,12,38.6,109.98,0.27,3,3,0
CUST-10007,57,8,Monthly,13,45,21.9,181.86,0.51,0,5,0
CUST-10008,64,10,Annual,10,0,7.6,117.95,0.13,2,4,0
CUST-10009,41,8,Annual,11,7,30.9,64.12,0.25,1,4,0
CUST-10010,24,40,Annual,14,3,15.2,146.16,0.09,0,4,0
CUST-10011,36,4,Monthly,19,0,21.7,16.36,0.23,1,5,0
CUST-10012,23,42,Monthly,17,9,10.5,51.24,0.18,1,5,0
CUST-10013,40,16,Annual,12,5,17.8,177.22,0.46,1,5,0
CUST-10014,55,56,Monthly,14,13,19.0,123.19,0.23,0,5,0
CUST-10015,66,57,Monthly,12,24,19.6,147.73,0.56,0,5,0
CUST-10016,42,55,Monthly,11,5,16.4,205.33,0.47,1,5,0
CUST-10017,35,49,Annual,12,30,4.7,290.2,0.25,2,4,0
CUST-10018,61,8,Monthly,11,11,20.9,54.88,0.27,1,4,0
CUST-10019,64,43,Annual,16,10,42.3,85.56,0.18,2,3,0
CUST-10020,41,50,Annual,14,41,41.7,134.38,0.43,3,4,0
CUST-10021,48,5,Monthly,11,37,16.5,27.13,0.12,2,5,0
CUST-10022,25,31,Monthly,8,0,30.9,48.12,0.18,0,5,0
CUST-10023,59,4,Annual,17,8,12.5,211.23,0.45,0,5,0
CUST-10024,39,44,Monthly,20,6,20.1,102.08,0.16,3,3,1
CUST-10025,49,41,Monthly,22,0,31.4,53.21,0.16,2,5,0
CUST-10026,43,1,Annual,12,27,4.1,70.95,0.68,1,4,0
CUST-10027,27,35,Monthly,9,36,18.9,78.32,0.1,1,4,0
CUST-10028,63,36,Monthly,12,14,28.3,110.78,0.37,5,2,1
CUST-10029,64,51,Annual,9,39,29.1,128.3,0.35,1,4,0
CUST-10030,42,42,Annual,7,10,21.3,80.11,0.27,1,5,0
CUST-10031,59,13,Annual,15,3,18.3,126.45,0.27,4,3,0
CUST-10032,37,46,Monthly,1,5,9.3,100.72,0.09,3,3,1
CUST-10033,49,23,Monthly,12,5,16.0,359.3,0.52,0,5,0
CUST-10034,20,32,Monthly,8,3,23.4,65.13,0.1,1,4,0
CUST-10035,66,28,Monthly,7,3,1.0,39.09,0.17,1,4,1
CUST-10036,18,12,Monthly,8,1,28.8,51.27,0.13,3,4,0
CUST-10037,57,18,Monthly,8,5,35.0,120.22,0.37,2,4,0
CUST-10038,20,14,Monthly,17,9,10.8,82.87,0.24,1,4,0
CUST-10039,61,12,Monthly,13,0,27.9,74.4,0.39,0,5,0
CUST-10040,45,6,Annual,14,4,15.9,100.57,0.13,2,4,0
CUST-10041,39,37,Monthly,6,10,24.5,154.14,0.11,2,4,0
CUST-10042,61,39,Monthly,14,6,23.1,54.0,0.18,1,4,0
CUST-10043,20,19,Monthly,10,4,15.7,416.99,0.13,1,5,0
CUST-10044,31,19,Annual,9,42,21.5,79.54,0.6,1,5,0
CUST-10045,66,34,Monthly,12,10,23.3,271.1,0.66,0,5,0
CUST-10046,64,2,Annual,12,1,24.8,80.36,0.07,1,5,0
CUST-10047,45,13,Monthly,10,4,22.1,114.52,0.37,2,4,0
CUST-10048,35,23,Monthly,12,31,17.2,36.62,0.1,2,4,0
